waypoint,x,y
2564,-185.396538,-164.214853
2565,-185.226679,-164.159973
2566,-185.067934,-164.078343
2567,-184.924481,-163.972112
2568,-184.800099,-163.844077
2569,-184.698063,-163.697611
2570,-179.457253,-163.336369
2571,-179.325550,-163.459346
2572,-179.175537,-163.559171
2573,-179.011240,-163.633166
2574,-178.837066,-163.679345
2575,-178.657691,-163.696469
2576,-178.477926,-163.684078
2577,-178.302596,-163.642505
2578,-178.136405,-163.572865
2579,-177.983814,-163.477027
2580,-177.848917,-163.357564
2581,-177.735333,-163.217679
2582,-172.392371,-162.849396
2583,-172.250693,-162.962465
2584,-172.092370,-163.050731
2585,-171.921701,-163.111797
2586,-171.743320,-163.144007
2587,-171.562072,-163.146484
2588,-171.382878,-163.119162
2589,-171.210604,-163.062782
2590,-171.049928,-162.978877
2591,-170.905213,-162.869723
2592,-170.780388,-162.738285
2593,-165.317784,-162.361755
2594,-165.167350,-162.462578
2595,-165.002412,-162.537353
2596,-164.827442,-162.584052
2597,-164.647180,-162.601410
2598,-164.466513,-162.588957
2599,-164.290337,-162.547030
2600,-164.123429,-162.476765
2601,-163.970310,-162.380068
2602,-163.835133,-162.259558
2603,-158.230776,-161.873257
2604,-158.074054,-161.958883
2605,-157.905541,-162.018020
2606,-157.729681,-162.049109
2607,-157.551107,-162.051332
2608,-157.374527,-162.024629
2609,-157.204595,-161.969704
2610,-157.045790,-161.888006
2611,-156.902299,-161.781687
2612,-151.126326,-161.383557
2613,-150.968411,-161.450146
2614,-150.802071,-161.491399
2615,-150.631341,-161.506313
2616,-150.460367,-161.494528
2617,-150.293298,-161.456330
2618,-150.134191,-161.392644
2619,-149.986906,-161.305018
2620,-11.036315,-151.727344
2621,-11.105081,-150.729711
2622,-37.953605,-152.580343
2623,-38.112130,-152.661716
2624,-38.281714,-152.716426
2625,-38.457905,-152.743037
2626,-38.636082,-152.740852
2627,-38.811568,-152.709927
2628,-38.979758,-152.651074
2629,-44.856902,-153.056178
2630,-45.014133,-153.159904
2631,-45.186755,-153.235284
2632,-45.369707,-153.280107
2633,-45.557624,-153.293060
2634,-45.744996,-153.273763
2635,-45.926329,-153.222780
2636,-46.096305,-153.141608
2637,-51.781994,-153.533515
2638,-51.931014,-153.653722
2639,-52.098620,-153.746268
2640,-52.279734,-153.808351
2641,-52.468870,-153.838090
2642,-52.660297,-153.834583
2643,-52.848217,-153.797937
2644,-53.026935,-153.729262
2645,-53.191039,-153.630639
2646,-58.721478,-154.011844
2647,-58.859463,-154.144521
2648,-59.018360,-154.251267
2649,-59.193357,-154.328851
2650,-59.379154,-154.374922
2651,-59.570125,-154.388085
2652,-59.760486,-154.367942
2653,-59.944473,-154.315103
2654,-60.116513,-154.231168
2655,-60.271397,-154.118678
2656,-65.671805,-154.490921
2657,-65.797609,-154.633114
2658,-65.945990,-154.751556
2659,-66.112528,-154.842720
2660,-66.292261,-154.903889
2661,-66.479835,-154.933242
2662,-66.669663,-154.929903
2663,-66.856089,-154.893973
2664,-67.033560,-154.826521
2665,-67.196788,-154.729557
2666,-67.340913,-154.605970
2667,-72.630783,-154.970593
2668,-72.744052,-155.120078
2669,-72.881070,-155.248147
2670,-73.037853,-155.351078
2671,-73.209843,-155.425879
2672,-73.392040,-155.470374
2673,-73.579147,-155.483272
2674,-73.765726,-155.464195
2675,-73.946352,-155.413700
2676,-74.115775,-155.333254
2677,-74.269069,-155.225195
2678,-74.401777,-155.092666
2679,-79.597042,-155.450768
2680,-79.697813,-155.605793
2681,-79.823125,-155.741750
2682,-79.969439,-155.854796
2683,-80.132621,-155.941739
2684,-80.308060,-156.000122
2685,-80.490800,-156.028294
2686,-80.675676,-156.025461
2687,-80.857467,-155.991702
2688,-81.031034,-155.927971
2689,-81.191475,-155.836068
2690,-81.334257,-155.718591
2691,-81.455344,-155.578858
2692,-86.569484,-155.931369
2693,-86.657971,-156.090593
2694,-86.771522,-156.233031
2695,-86.907022,-156.354776
2696,-87.060756,-156.452490
2697,-87.228508,-156.523493
2698,-87.405678,-156.565839
2699,-87.587407,-156.578365
2700,-87.768711,-156.560729
2701,-87.944618,-156.513414
2702,-88.110305,-156.437717
2703,-88.261228,-156.335714
2704,-88.393248,-156.210203
2705,-88.502745,-156.064626
2706,-93.547470,-156.412352
2707,-93.623978,-156.574661
2708,-93.725857,-156.722371
2709,-93.850396,-156.851553
2710,-93.994279,-156.958768
2711,-94.153680,-157.041164
2712,-94.324356,-157.096548
2713,-94.501765,-157.123446
2714,-94.681187,-157.121144
2715,-94.857848,-157.089701
2716,-95.027046,-157.029955
2717,-95.184280,-156.943495
2718,-95.325365,-156.832623
2719,-95.446547,-156.700288
2720,-95.544601,-156.550012
2721,-100.530511,-156.893684
2722,-100.601023,-157.069449
2723,-100.700638,-157.230515
2724,-100.826405,-157.372107
2725,-100.974594,-157.490029
2726,-101.140813,-157.580785
2727,-101.320136,-157.641684
2728,-101.507247,-157.670923
2729,-101.696600,-157.667633
2730,-101.882583,-157.631914
2731,-102.059682,-157.564823
2732,-102.222649,-157.468349
2733,-102.366653,-157.345351
2734,-102.487426,-157.199476
2735,-102.581387,-157.035048
2736,-107.518153,-157.375332
2737,-107.576233,-157.551886
2738,-107.663208,-157.716142
2739,-107.776595,-157.863409
2740,-107.913159,-157.989485
2741,-108.068999,-158.090768
2742,-108.239666,-158.164369
2743,-108.420289,-158.208185
2744,-108.605711,-158.220966
2745,-108.790637,-158.202347
2746,-108.969789,-158.152859
2747,-109.138052,-158.073915
2748,-109.290622,-157.967769
2749,-109.423144,-157.837452
2750,-109.531833,-157.686683
2751,-109.613587,-157.519768
2752,-114.510144,-157.857281
2753,-114.556281,-158.033975
2754,-114.631016,-158.200602
2755,-114.732289,-158.352568
2756,-114.857307,-158.485685
2757,-115.002627,-158.596283
2758,-115.164241,-158.681315
2759,-115.337697,-158.738437
2760,-115.518212,-158.766075
2761,-115.700813,-158.763466
2762,-115.880465,-158.730684
2763,-116.052218,-158.668630
2764,-116.211338,-158.579016
2765,-116.353439,-158.464312
2766,-116.474604,-158.327678
2767,-116.571494,-158.172881
2768,-116.641439,-158.004188
2769,-121.506265,-158.339514
2770,-121.544019,-158.526584
2771,-121.613538,-158.704313
2772,-121.712730,-158.867352
2773,-121.838608,-159.010793
2774,-121.987383,-159.130319
2775,-122.154579,-159.222331
2776,-122.335161,-159.284062
2777,-122.523695,-159.313651
2778,-122.714506,-159.310209
2779,-122.901850,-159.273840
2780,-123.080089,-159.205637
2781,-123.243857,-159.107655
2782,-123.388226,-158.982842
2783,-123.508849,-158.834954
2784,-123.602096,-158.668444
2785,-123.665160,-158.488323
2786,-128.506364,-158.822021
2787,-128.532174,-159.007520
2788,-128.589078,-159.185951
2789,-128.675426,-159.352144
2790,-128.788716,-159.501279
2791,-128.925664,-159.629034
2792,-129.082299,-159.731705
2793,-129.254081,-159.806316
2794,-129.436030,-159.850704
2795,-129.622873,-159.863583
2796,-129.809192,-159.844579
2797,-129.989586,-159.794243
2798,-130.158827,-159.714034
2799,-130.312008,-159.606277
2800,-130.444689,-159.474096
2801,-130.553023,-159.321323
2802,-130.633870,-159.152387
2803,-130.684887,-158.972184
2804,-135.510321,-159.304794
2805,-135.524638,-159.488320
2806,-135.569359,-159.666888
2807,-135.643232,-159.835498
2808,-135.744188,-159.989428
2809,-135.869400,-160.124367
2810,-136.015362,-160.236535
2811,-136.177985,-160.322792
2812,-136.352715,-160.380723
2813,-136.534660,-160.408703
2814,-136.718722,-160.405951
2815,-136.899748,-160.372543
2816,-137.072668,-160.309414
2817,-137.232640,-160.218333
2818,-137.375182,-160.101850
2819,-137.496304,-159.963228
2820,-137.592612,-159.806348
2821,-137.661411,-159.635605
2822,-137.700773,-159.455779
2823,-142.518082,-159.787830
2824,-142.522364,-159.979015
2825,-142.559693,-160.166570
2826,-142.628941,-160.344826
2827,-142.728014,-160.508394
2828,-142.853919,-160.652333
2829,-143.002851,-160.772290
2830,-143.170307,-160.864642
2831,-143.351227,-160.926595
2832,-143.540142,-160.956279
2833,-143.731344,-160.952796
2834,-143.919054,-160.916252
2835,-144.097597,-160.847750
2836,-144.261578,-160.749361
2837,-144.406042,-160.624059
2838,-144.526621,-160.475630
2839,-144.619671,-160.308562
2840,-144.682381,-160.127902
2841,-144.712855,-159.939112
2842,-149.529611,-160.271125
2843,-149.567746,-160.089981
2844,-149.635717,-159.917798
2845,-149.731599,-159.759450
2846,-149.852676,-159.619423
2847,-149.995520,-159.501682
2848,-150.156085,-159.409562
2849,-150.329823,-159.345670
2850,-150.511816,-159.311818
2851,-150.696908,-159.308963
2852,-150.879858,-159.337187
2853,-151.055485,-159.395689
2854,-151.218814,-159.482814
2855,-151.365221,-159.596094
2856,-151.490559,-159.732320
2857,-151.591279,-159.887635
2858,-151.664528,-160.057641
2859,-151.708232,-160.237522
2860,-151.721152,-160.422185
2861,-156.544946,-160.754682
2862,-156.594808,-160.573018
2863,-156.674936,-160.402526
2864,-156.782980,-160.248206
2865,-156.915771,-160.114584
2866,-157.069414,-160.005580
2867,-157.239403,-159.924390
2868,-157.420753,-159.873396
2869,-157.608145,-159.854093
2870,-157.796082,-159.867047
2871,-157.979052,-159.911879
2872,-158.151690,-159.987273
2873,-158.308932,-160.091018
2874,-158.446166,-160.220072
2875,-158.559368,-160.370650
2876,-158.645216,-160.538334
2877,-158.701194,-160.718208
2878,-158.725660,-160.904996
2879,-163.564136,-161.238505
2880,-163.621621,-161.067154
2881,-163.706389,-160.907528
2882,-163.816152,-160.763939
2883,-163.947946,-160.640261
2884,-164.098214,-160.539834
2885,-164.262898,-160.465369
2886,-164.437553,-160.418876
2887,-164.617463,-160.401611
2888,-164.797772,-160.414039
2889,-164.973613,-160.455826
2890,-165.140237,-160.525842
2891,-165.293146,-160.622199
2892,-165.428214,-160.742293
2893,-165.541792,-160.882885
2894,-165.630815,-161.040176
2895,-165.692880,-161.209923
2896,-165.726311,-161.387541
2897,-170.587283,-161.722601
2898,-170.656308,-161.552257
2899,-170.752732,-161.395784
2900,-170.873864,-161.257550
2901,-171.016321,-161.141415
2902,-171.176127,-161.050620
2903,-171.348820,-160.987702
2904,-171.529579,-160.954416
2905,-171.713356,-160.951692
2906,-171.895022,-160.979605
2907,-172.069504,-161.037378
2908,-172.231931,-161.123395
2909,-172.377768,-161.235257
2910,-172.502944,-161.369840
2911,-172.603964,-161.523387
2912,-172.678007,-161.691610
2913,-172.723007,-161.869814
2914,-177.614497,-162.206978
2915,-177.695430,-162.038228
2916,-177.803798,-161.885642
2917,-177.936465,-161.753634
2918,-178.089589,-161.646028
2919,-178.258740,-161.565936
2920,-178.439019,-161.515679
2921,-178.625209,-161.496711
2922,-178.811919,-161.509581
2923,-178.993745,-161.553916
2924,-179.165424,-161.628433
2925,-179.321986,-161.730975
2926,-179.458898,-161.858574
2927,-179.572198,-162.007535
2928,-179.658606,-162.173547
2929,-179.715620,-162.351805
2930,-184.646054,-162.691653
2931,-184.739325,-162.525209
2932,-184.859953,-162.377386
2933,-185.004310,-162.252631
2934,-185.168053,-162.154697
2935,-185.346255,-162.086530
2936,-185.533556,-162.050181
2937,-185.724321,-162.046744
2938,-185.912809,-162.076322
2939,-186.093352,-162.138026
2940,-186.260516,-162.229999
2941,-186.409273,-162.349473
2942,-186.535148,-162.492855
2943,-186.634353,-162.655831
2944,-186.703905,-162.833498
2945,-191.682204,-163.176645
2946,-191.779750,-163.024330
2947,-191.900937,-162.890060
2948,-192.042490,-162.777464
2949,-192.200581,-162.689586
2950,-192.370935,-162.628804
2951,-192.548947,-162.596760
2952,-192.729803,-162.594320
2953,-192.908615,-162.621551
2954,-193.080547,-162.677717
2955,-193.240950,-162.761298
2956,-193.385488,-162.870035
2957,-193.510254,-163.000988
2958,-193.611873,-163.150616
2959,-193.687598,-163.314874
2960,-198.723256,-163.661976
2961,-198.832421,-163.514138
2962,-198.964675,-163.386538
2963,-199.116326,-163.282737
2964,-199.283142,-163.205632
2965,-199.460467,-163.157375
2966,-199.643351,-163.139313
2967,-199.826690,-163.151950
2968,-200.005367,-163.194934
2969,-200.174393,-163.267065
2970,-200.329053,-163.366329
2971,-200.465028,-163.489956
2972,-200.578523,-163.634495
2973,-200.666372,-163.795912
2974,-205.769820,-164.147686
2975,-205.890806,-164.005470
2976,-206.034101,-163.885765
2977,-206.195578,-163.792020
2978,-206.370584,-163.726936
2979,-206.554076,-163.692388
2980,-206.740768,-163.689372
2981,-206.925280,-163.717975
2982,-207.102297,-163.777372
2983,-207.266718,-163.865852
2984,-207.413805,-163.980866
2985,-207.539322,-164.119100
2986,-207.639650,-164.276570
2987,-212.822515,-164.633818
2988,-212.955416,-164.498582
2989,-213.109566,-164.388178
2990,-213.280386,-164.305886
2991,-213.462801,-164.254152
2992,-213.651389,-164.234513
2993,-213.840549,-164.247551
2994,-214.024660,-164.292880
2995,-214.198250,-164.369154
2996,-214.356164,-164.474104
2997,-214.493709,-164.604615
2998,-214.606797,-164.756806
2999,-219.882275,-165.120438
3000,-220.012935,-165.004297
3001,-220.160344,-164.910322
3002,-220.320779,-164.840886
3003,-220.490189,-164.797744
3004,-220.664293,-164.781984
3005,-220.838695,-164.794005
3006,-221.008991,-164.833504
3007,-221.170879,-164.899482
3008,-221.320269,-164.990274
3009,-221.453390,-165.103585
3010,-221.566879,-165.236555
3011,-226.950342,-165.607630
3012,-227.089860,-165.502102
3013,-227.244342,-165.420026
3014,-227.409882,-165.363478
3015,-227.582293,-165.333886
3016,-227.757215,-165.332001
3017,-227.930224,-165.357869
3018,-228.096945,-165.410836
3019,-228.253160,-165.489563
3020,-228.394920,-165.592059
3021,-228.518640,-165.715731
3022,-234.028958,-166.095549
3023,-234.175660,-166.003077
3024,-234.335072,-165.934808
3025,-234.503232,-165.892442
3026,-234.675960,-165.877029
3027,-234.848965,-165.888954
3028,-235.017945,-165.927920
3029,-235.178701,-165.992959
3030,-235.327239,-166.082453
3031,-235.459865,-166.194180
3032,-241.121431,-166.584424
3033,-241.272072,-166.508081
3034,-241.432625,-166.455697
3035,-241.599304,-166.428508
3036,-241.768181,-166.427153
3037,-241.935274,-166.451666
3038,-242.096646,-166.501467
3039,-242.248493,-166.575384
3040,-242.387235,-166.671674
3041,-248.234005,-167.074684
3042,-248.407405,-167.011109
3043,-248.588997,-166.977442
3044,-248.773662,-166.974629
3045,-248.956195,-167.002752
3046,-249.131450,-167.061017
3047,-249.294488,-167.147782
3048,-289.536753,-169.921626
3049,-289.526517,-168.918548
3050,-144.151288,-158.898031
3051,-144.005246,-158.830137
3052,-143.850856,-158.784294
3053,-143.691426,-158.761487
3054,-143.530376,-158.762204
3055,-143.371156,-158.786430
3056,-143.217180,-158.833645
3057,-137.259018,-158.422957
3058,-137.108664,-158.330677
3059,-136.945492,-158.263620
3060,-136.773698,-158.223511
3061,-136.597702,-158.211379
3062,-136.422030,-158.227539
3063,-136.251200,-158.271574
3064,-136.089606,-158.342351
3065,-130.340653,-157.946083
3066,-130.195440,-157.835740
3067,-130.033990,-157.750907
3068,-129.860743,-157.693917
3069,-129.680461,-157.666335
3070,-129.498099,-157.668920
3071,-129.318671,-157.701601
3072,-129.147109,-157.763480
3073,-128.988129,-157.852856
3074,-123.405695,-157.468066
3075,-123.269629,-157.344069
3076,-123.114789,-157.244499
3077,-122.945513,-157.172147
3078,-122.766541,-157.129037
3079,-122.582886,-157.116378
3080,-122.399692,-157.134524
3081,-122.222090,-157.182967
3082,-122.055053,-157.260350
3083,-121.903260,-157.364505
3084,-116.458930,-156.989235
3085,-116.333761,-156.854714
3086,-116.187945,-156.742906
3087,-116.025552,-156.656929
3088,-115.851114,-156.599185
3089,-115.669496,-156.571283
3090,-115.485769,-156.574002
3091,-115.305057,-156.607267
3092,-115.132403,-156.670148
3093,-114.972626,-156.760893
3094,-114.830183,-156.876968
3095,-109.502845,-156.509762
3096,-109.389299,-156.367103
3097,-109.253748,-156.245161
3098,-109.099917,-156.147285
3099,-108.932030,-156.076163
3100,-108.754702,-156.033751
3101,-108.572805,-156.021213
3102,-108.391334,-156.038894
3103,-108.215278,-156.086308
3104,-108.049472,-156.162152
3105,-107.898471,-156.264343
3106,-107.766426,-156.390073
3107,-102.539088,-156.029759
3108,-102.437375,-155.880812
3109,-102.312688,-155.750487
3110,-102.168381,-155.642291
3111,-102.008332,-155.559131
3112,-101.836845,-155.503243
3113,-101.658531,-155.476130
3114,-101.478183,-155.478521
3115,-101.300650,-155.510351
3116,-101.130705,-155.570765
3117,-100.972917,-155.658139
3118,-100.831529,-155.770123
3119,-100.710340,-155.903706
3120,-95.568725,-155.549302
3121,-95.478781,-155.395554
3122,-95.365201,-155.258339
3123,-95.230965,-155.141255
3124,-95.079590,-155.047372
3125,-94.915048,-154.979151
3126,-94.741652,-154.938381
3127,-94.563950,-154.926133
3128,-94.386600,-154.942726
3129,-94.214253,-154.987725
3130,-94.051430,-155.059951
3131,-93.902398,-155.157510
3132,-93.771066,-155.277844
3133,-93.660877,-155.417796
3134,-88.592650,-155.068450
3135,-88.507233,-154.899511
3136,-88.394115,-154.747719
3137,-88.256646,-154.617570
3138,-88.098898,-154.512918
3139,-87.925543,-154.436863
3140,-87.741715,-154.391657
3141,-87.552857,-154.378639
3142,-87.364565,-154.398196
3143,-87.182414,-154.449746
3144,-87.011799,-154.531764
3145,-86.857773,-154.641821
3146,-86.724898,-154.776657
3147,-86.617110,-154.932279
